employee_id,fio,gender,birth_date,age,education,married,kids,position,employment_type,division,distance_km,commute_min,transport_type,city,hire_date,fire_date,seniority_years
2142,Суханов Епифан Гордеевич,Мужской,1973-02-06,52,высшее,1.0,1,Линейный менеджер,Полная занятость,HR,6.5,78.0,Общественный,Санкт-Петербург,1991-11-14,,33
2143,Ершов Трифон Дорофеевич,Мужской,1982-01-21,43,высшее,0.0,1,Руководитель отдела,Полная занятость,Финансы,12.3,73.0,Личный,Санкт-Петербург,2024-08-14,,3
2144,Хохлов Святополк Викторович,Мужской,1969-09-16,56,среднее профессиональное,1.0,1,Ведущий специалист,Полная занятость,Бухгалтерия,2.2,41.0,Общественный,Санкт-Петербург,2020-07-08,,7
2145,Шубина Акулина Мироновна,Женский,1988-06-25,37,высшее,1.0,1,Сотрудник,Временная,ИТ,2.6,23.0,Личный,Санкт-Петербург,2018-06-22,,6
2146,Логинова Светлана Аскольдовна,Женский,1991-10-27,34,не указано,,1,Руководитель отдела,Полная занятость,Производство,14.5,89.0,Общественный,Санкт-Петербург,2017-10-06,,5
2147,Сидорова Глафира Аркадьевна,Женский,1980-09-25,45,высшее,1.0,1,Сотрудник,Временная,Сервис и поддержка,7.1,37.0,Личный,Санкт-Петербург,2013-04-15,,14
2148,Бобров Евстигней Егорович,Мужской,1972-01-05,53,высшее,1.0,0,Сотрудник,Частичная занятость,HR,12.5,67.0,Личный,Санкт-Петербург,1977-06-24,,50
2149,Зайцева Октябрина Андреевна,Женский,1992-09-11,33,,1.0,1,Сотрудник,Полная занятость,Сбыт,13.9,103.0,Общественный,Санкт-Петербург,2010-10-04,,18
2150,Виноградов Никанор Егорович,Мужской,1968-06-27,57,высшее,1.0,1,Сотрудник,Полная занятость,Бухгалтерия,25.4,161.0,Общественный,Санкт-Петербург,2024-12-09,,0
2151,Нестерова Майя Борисовна,Женский,1988-12-18,37,высшее,0.0,1,Ведущий специалист,Полная занятость,Сервис и поддержка,8.2,50.0,Общественный,Санкт-Петербург,2016-04-20,,11
2152,Соколова Кира Натановна,Женский,1986-09-18,39,не указано,0.0,1,Сотрудник,Полная занятость,Администрация,4.8,25.0,Общественный,Санкт-Петербург,2014-02-16,2020-09-04,12
2153,Жуков Натан Яковлевич,Мужской,1988-07-01,37,среднее профессиональное,0.0,1,Ведущий специалист,Частичная занятость,Техническое обслуживание,16.2,98.0,Личный,Санкт-Петербург,1984-01-05,,40
2154,Рогов Валерьян Жанович,Мужской,1962-10-15,63,высшее,,0,Сотрудник,Удалённая,ИТ,6.2,1.0,Личный,Санкт-Петербург,1996-06-03,1999-10-06,27
2155,Мартынова Фёкла Тарасовна,Женский,1996-12-02,29,,0.0,0,Сотрудник,Полная занятость,Безопасность,8.5,61.0,Общественный,Санкт-Петербург,2020-11-06,,5
2156,Беляева Евгения Геннадьевна,Женский,1969-09-22,56,высшее,1.0,1,Сотрудник,Полная занятость,Финансы,6.9,38.0,Общественный,Санкт-Петербург,1992-04-26,2010-03-20,31
2157,Овчинникова Оксана Федоровна,Женский,1960-02-14,65,высшее,1.0,0,Сотрудник,Полная занятость,Сервис и поддержка,8.0,69.0,Общественный,Санкт-Петербург,2019-06-15,,5
2158,Гущина Акулина Аскольдовна,Женский,1981-12-03,44,высшее,1.0,1,Ведущий специалист,Полная занятость,Сбыт,3.7,49.0,Личный,Санкт-Петербург,1994-06-15,,34
2159,Крылова Светлана Константиновна,Женский,2001-04-13,24,высшее,0.0,0,Руководитель отдела,Полная занятость,Логистика,3.8,70.0,Личный,Санкт-Петербург,1980-04-02,,46
2160,Миронова Пелагея Никифоровна,Женский,1979-09-08,46,среднее профессиональное,1.0,1,Ведущий специалист,Удалённая,Администрация,7.0,32.0,Общественный,Санкт-Петербург,2016-04-27,,7
2161,Кононов Глеб Аверьянович,Мужской,1993-10-15,32,не указано,0.0,0,Линейный менеджер,Полная занятость,Производство,3.5,27.0,Личный,Санкт-Петербург,2012-10-17,,14
2162,Коновалов Милован Ильич,Мужской,1970-07-24,55,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Сбыт,4.1,35.0,Общественный,Санкт-Петербург,1998-11-12,,24
2163,Исаева Клавдия Егоровна,Женский,1976-02-23,49,высшее,1.0,1,Линейный менеджер,Полная занятость,ИТ,13.2,24.0,Общественный,Санкт-Петербург,2023-02-11,,0
2164,Овчинникова Ирина Аркадьевна,Женский,1971-07-12,54,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Производство,15.3,44.0,Личный,Санкт-Петербург,2024-12-12,,3
2165,Исаева Зоя Натановна,Женский,1983-07-17,42,высшее,1.0,1,Руководитель отдела,Полная занятость,Сервис и поддержка,5.5,82.0,Общественный,Санкт-Петербург,2018-08-11,,5
2166,Белозеров Амвросий Елисеевич,Мужской,2010-12-04,15,высшее,0.0,0,Сотрудник,Полная занятость,ИТ,11.8,87.0,Личный,Санкт-Петербург,1982-06-15,,42
2167,Цветков Георгий Измаилович,Мужской,1966-11-09,59,высшее,0.0,1,Сотрудник,Частичная занятость,Производство,1.4,1.0,Общественный,Санкт-Петербург,1987-10-01,,35
2168,Самсонова Марфа Валентиновна,Женский,1990-09-25,35,высшее,1.0,0,Линейный менеджер,Частичная занятость,Производство,2.6,82.0,Смешанный,Санкт-Петербург,2016-09-16,,11
2169,Беляева Марина Семеновна,Женский,2006-05-06,19,высшее,0.0,0,Ведущий специалист,Полная занятость,HR,23.8,95.0,Общественный,Санкт-Петербург,2020-05-18,,7
2170,Кондратьева Эмилия Евгеньевна,Женский,1966-08-04,59,,1.0,0,Сотрудник,Полная занятость,Техническое обслуживание,10.2,61.0,Общественный,Санкт-Петербург,2012-12-09,,14
2171,Аксенов Иларион Витальевич,Мужской,2008-06-20,17,среднее профессиональное,0.0,0,Руководитель отдела,Полная занятость,Производство,19.1,96.0,Личный,Санкт-Петербург,1974-02-15,,51
2172,Котова Ксения Юльевна,Женский,1963-07-05,62,не указано,0.0,1,Сотрудник,Полная занятость,Производство,14.1,96.0,Личный,Санкт-Петербург,2014-12-22,2015-07-20,11
2173,Суханова Нонна Тимофеевна,Женский,2007-01-14,18,высшее,0.0,0,Сотрудник,Полная занятость,Администрация,21.8,56.0,Смешанный,Санкт-Петербург,2014-10-22,,9
2174,Титов Елисей Викентьевич,Мужской,1983-03-22,42,высшее,0.0,0,Ведущий специалист,Полная занятость,ИТ,6.4,47.0,Общественный,Санкт-Петербург,2023-06-11,,5
2175,Савина София Геннадьевна,Женский,1968-04-19,57,высшее,1.0,0,Сотрудник,Полная занятость,Безопасность,27.0,101.0,Общественный,Санкт-Петербург,2015-03-20,,12
2176,Самойлов Всеслав Ефстафьевич,Мужской,1979-12-01,46,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Производство,24.6,125.0,Общественный,Санкт-Петербург,2020-03-11,2021-07-05,5
2177,Пахомова Светлана Валентиновна,Женский,1962-03-14,63,,1.0,1,Ведущий специалист,Временная,Администрация,11.8,21.0,Общественный,Санкт-Петербург,1991-03-22,,37
2178,Горбунова Вероника Феликсовна,Женский,1988-10-05,37,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Производство,6.2,59.0,Общественный,Санкт-Петербург,2012-03-04,,10
2179,Фомичева Галина Кузьминична,Женский,1979-08-11,46,незаконченное высшее,0.0,0,Сотрудник,Полная занятость,Логистика,10.6,121.0,Общественный,Санкт-Петербург,1976-11-09,,49
2180,Виноградов Федосий Валерианович,Мужской,1952-05-14,73,среднее профессиональное,0.0,0,Сотрудник,Полная занятость,Сбыт,5.0,21.0,Общественный,Санкт-Петербург,2015-02-09,,12
2181,Герасимов Лукьян Виленович,Мужской,1969-03-27,56,высшее,1.0,0,Ведущий специалист,Полная занятость,Администрация,11.5,32.0,Личный,Санкт-Петербург,2013-08-11,,13
2182,Артемьева Алевтина Кузьминична,Женский,1966-09-25,59,высшее,1.0,0,Руководитель отдела,Полная занятость,Логистика,12.7,36.0,Общественный,Санкт-Петербург,2002-09-13,,25
2183,Бобылев Остромир Фадеевич,Мужской,1997-02-27,28,незаконченное высшее,0.0,0,Сотрудник,Полная занятость,Сбыт,5.9,43.0,Общественный,Санкт-Петербург,1996-02-12,,27
2184,Антонова Нинель Игоревна,Женский,1987-12-26,38,высшее,1.0,1,Сотрудник,Полная занятость,HR,5.0,90.0,Личный,Санкт-Петербург,1991-10-24,,37
2185,Алексеева Евдокия Борисовна,Женский,1968-02-22,57,высшее,1.0,0,Сотрудник,Полная занятость,Бухгалтерия,11.0,43.0,Личный,Санкт-Петербург,2006-08-04,,19
2186,Титова Евгения Алексеевна,Женский,1973-01-05,52,среднее профессиональное,1.0,1,Ведущий специалист,Полная занятость,Производство,11.8,62.0,Общественный,Санкт-Петербург,2014-08-17,,14
2187,Фадеева Эмилия Юрьевна,Женский,1988-12-05,37,не указано,0.0,0,Сотрудник,Полная занятость,Техническое обслуживание,6.8,22.0,Общественный,Санкт-Петербург,2016-04-21,,8
2188,Федотова Элеонора Феликсовна,Женский,1976-04-16,49,высшее,1.0,1,Линейный менеджер,Частичная занятость,Сервис и поддержка,7.4,53.0,Личный,Санкт-Петербург,2011-10-19,,13
2189,Костина Елизавета Эльдаровна,Женский,1993-08-10,32,среднее профессиональное,1.0,0,Руководитель отдела,Удалённая,HR,4.5,1.0,Общественный,Санкт-Петербург,2001-01-16,,22
2190,Жуков Игнатий Адрианович,Мужской,1984-07-16,41,среднее профессиональное,0.0,1,Сотрудник,Полная занятость,Финансы,10.0,109.0,Общественный,Санкт-Петербург,2024-12-07,,0
2191,Ефимов Богдан Харлампович,Мужской,1983-01-22,42,высшее,0.0,1,Сотрудник,Частичная занятость,Сбыт,4.7,35.0,Общественный,Санкт-Петербург,2014-10-16,,9
2192,Кузьмин Сила Харитонович,Мужской,1988-04-03,37,высшее,0.0,0,Сотрудник,Полная занятость,ИТ,8.1,1.0,Смешанный,Санкт-Петербург,2014-11-03,,13
2193,Кулакова Маргарита Геннадиевна,Женский,1970-08-12,55,высшее,1.0,1,Ведущий специалист,Полная занятость,Безопасность,9.6,15.0,Личный,Санкт-Петербург,2024-02-09,,4
2194,Красильникова Мария Рудольфовна,Женский,1972-04-14,53,не указано,0.0,1,Ведущий специалист,Удалённая,Финансы,4.0,20.0,Общественный,Санкт-Петербург,2014-04-19,,14
2195,Мухин Всеслав Владиславович,Мужской,1981-12-23,44,высшее,1.0,1,Ведущий специалист,Частичная занятость,Техническое обслуживание,,28.0,Личный,Санкт-Петербург,2002-12-16,,25
2196,Григорьев Зиновий Александрович,Мужской,1980-11-10,45,высшее,0.0,1,Сотрудник,Полная занятость,Бухгалтерия,4.3,68.0,Общественный,Санкт-Петербург,2022-01-10,,3
2197,Исаков Агафон Егорович,Мужской,1966-09-04,59,среднее профессиональное,1.0,1,Руководитель отдела,Полная занятость,HR,9.7,11.0,Общественный,Санкт-Петербург,2008-03-10,2020-01-21,19
2198,Селиверстова Надежда Дмитриевна,Женский,1985-09-13,40,,1.0,1,Сотрудник,Полная занятость,Производство,13.0,75.0,Общественный,Санкт-Петербург,2019-02-15,,3
2199,Кононов Егор Гертрудович,Мужской,1998-05-09,27,высшее,1.0,0,Линейный менеджер,Полная занятость,Сервис и поддержка,7.2,37.0,Общественный,Санкт-Петербург,2014-03-20,,14
2200,Голубева Дарья Павловна,Женский,1945-03-12,80,незаконченное высшее,1.0,1,Линейный менеджер,Частичная занятость,Сервис и поддержка,11.3,106.0,Личный,Санкт-Петербург,2013-06-06,,9
2201,Князев Яков Эдгардович,Мужской,1997-08-20,28,высшее,0.0,1,Линейный менеджер,Полная занятость,Финансы,2.8,14.0,Личный,Санкт-Петербург,2022-04-07,,0
2202,Пахомова Лидия Робертовна,Женский,1958-05-27,67,высшее,0.0,0,Ведущий специалист,Полная занятость,Логистика,8.6,20.0,Общественный,Санкт-Петербург,2023-06-23,,1
2203,Белозеров Иосиф Федотович,Мужской,1972-09-09,53,высшее,1.0,1,Ведущий специалист,Полная занятость,Логистика,21.1,37.0,Личный,Санкт-Петербург,2017-09-08,,10
2204,Маслова Алина Юльевна,Женский,1986-05-02,39,высшее,0.0,1,Сотрудник,Временная,HR,3.3,6.0,Общественный,Санкт-Петербург,2014-04-25,2021-06-10,13
2205,Зиновьева Марина Кузьминична,Женский,1988-10-04,37,высшее,0.0,1,Сотрудник,Временная,Производство,7.5,85.0,Личный,Санкт-Петербург,2023-12-09,,5
2206,Карпова Эмилия Филипповна,Женский,1990-09-07,35,среднее профессиональное,1.0,1,Сотрудник,Частичная занятость,Логистика,8.4,1.0,Общественный,Санкт-Петербург,2019-08-14,,9
2207,Кириллов Терентий Алексеевич,Мужской,1957-04-07,68,высшее,0.0,1,Линейный менеджер,Полная занятость,ИТ,79.9,282.0,Общественный,Санкт-Петербург,1985-01-11,,37
2208,Галкин Велимир Филимонович,Мужской,1979-02-05,46,высшее,1.0,0,Ведущий специалист,Полная занятость,Администрация,3.5,1.0,Личный,Санкт-Петербург,2012-01-06,,10
2209,Панов Андроник Демьянович,Мужской,1960-04-19,65,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Сервис и поддержка,5.3,37.0,Общественный,Санкт-Петербург,2000-06-03,,23
2210,Михеева Синклитикия Никифоровна,Женский,1941-04-17,84,высшее,1.0,1,Руководитель отдела,Полная занятость,Логистика,2.1,20.0,Общественный,Санкт-Петербург,1991-04-25,1999-07-07,32
2211,Зиновьева Алина Федоровна,Женский,1973-03-22,52,среднее профессиональное,1.0,0,Сотрудник,Полная занятость,Сервис и поддержка,13.3,15.0,Общественный,Санкт-Петербург,2012-02-17,2018-11-16,16
2212,Колесникова Регина Альбертовна,Женский,1994-06-04,31,высшее,0.0,0,Ведущий специалист,Полная занятость,Техническое обслуживание,8.8,16.0,Личный,Санкт-Петербург,2014-01-13,,14
2213,Пономарев Кузьма Феоктистович,Мужской,1985-09-02,40,среднее профессиональное,0.0,1,Сотрудник,Частичная занятость,Производство,11.5,51.0,Общественный,Санкт-Петербург,2004-04-13,,21
2214,Афанасьева Клавдия Ильинична,Женский,1972-12-08,53,высшее,1.0,1,Сотрудник,Частичная занятость,Бухгалтерия,4.8,1.0,Общественный,Санкт-Петербург,2012-10-19,,13
2215,Суворов Гурий Федосьевич,Мужской,1978-09-21,47,высшее,1.0,1,Сотрудник,Полная занятость,Администрация,7.0,21.0,Личный,Санкт-Петербург,2014-05-02,,13
2216,Анисимов Юлий Антипович,Мужской,1975-10-10,50,,,0,Директор,Полная занятость,Сбыт,8.1,107.0,Общественный,Санкт-Петербург,2020-01-03,,7
2217,Пахомов Софрон Викторович,Мужской,1979-08-07,46,высшее,0.0,1,Линейный менеджер,Полная занятость,Финансы,9.4,62.0,Общественный,Санкт-Петербург,1995-07-13,,29
2218,Суворова Нонна Богдановна,Женский,1976-05-18,49,высшее,1.0,1,Сотрудник,Полная занятость,Логистика,35.6,129.0,Общественный,Санкт-Петербург,2016-02-14,,9
2219,Молчанова Прасковья Вадимовна,Женский,1979-09-06,46,высшее,1.0,0,Ведущий специалист,Полная занятость,Финансы,5.8,14.0,Общественный,Санкт-Петербург,2022-05-22,,4
2220,Королев Фотий Венедиктович,Мужской,1957-11-17,68,не указано,1.0,1,Ведущий специалист,Полная занятость,Производство,13.4,56.0,Общественный,Санкт-Петербург,1985-04-07,,40
2221,Карпова Надежда Леонидовна,Женский,1973-08-01,52,высшее,0.0,1,Сотрудник,Полная занятость,HR,11.6,5.0,Личный,Санкт-Петербург,1984-07-14,,41
2222,Савельева Алевтина Вячеславовна,Женский,1975-02-05,50,среднее профессиональное,1.0,1,Линейный менеджер,Полная занятость,Логистика,17.7,97.0,Общественный,Санкт-Петербург,2024-11-26,,0
2223,Панов Харлампий Германович,Мужской,1986-09-17,39,высшее,0.0,0,Линейный менеджер,Полная занятость,HR,6.8,60.0,Общественный,Санкт-Петербург,2014-03-01,,9
2224,Бобылев Радован Бенедиктович,Мужской,1979-05-26,46,среднее профессиональное,0.0,1,Сотрудник,Полная занятость,Безопасность,10.8,63.0,Личный,Санкт-Петербург,2023-06-17,,5
2225,Максимова Лидия Валериевна,Женский,1996-01-20,29,среднее профессиональное,0.0,0,Сотрудник,Удалённая,Логистика,9.0,51.0,Личный,Санкт-Петербург,2024-08-01,,0
2226,Терентьева Варвара Богдановна,Женский,1965-05-16,60,не указано,1.0,0,Сотрудник,Полная занятость,Производство,9.9,60.0,Общественный,Санкт-Петербург,1971-07-10,,51
2227,Андреева Нонна Михайловна,Женский,1977-12-06,48,высшее,1.0,1,Сотрудник,Полная занятость,Техническое обслуживание,5.0,,Общественный,Санкт-Петербург,2020-03-06,,8
2228,Михайлова Светлана Натановна,Женский,1979-01-12,46,высшее,0.0,1,Линейный менеджер,Полная занятость,Логистика,2.8,42.0,Общественный,Санкт-Петербург,2015-06-22,,12
2229,Артемьева Раиса Юрьевна,Женский,1973-10-01,52,незаконченное высшее,0.0,0,Сотрудник,Временная,Сервис и поддержка,18.8,93.0,Общественный,Санкт-Петербург,1990-03-11,,36
2230,Селиверстов Гордей Матвеевич,Мужской,1978-04-24,47,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Техническое обслуживание,13.8,81.0,Личный,Санкт-Петербург,2021-12-16,2022-06-05,7
2231,Хохлов Натан Андреевич,Мужской,1983-11-03,42,среднее профессиональное,0.0,0,Руководитель отдела,Полная занятость,Бухгалтерия,5.0,43.0,Общественный,Санкт-Петербург,2017-09-25,,11
2232,Комиссарова Глафира Леоновна,Женский,1978-12-09,47,высшее,1.0,1,Сотрудник,Полная занятость,Производство,6.2,32.0,Общественный,Санкт-Петербург,2019-02-27,,4
2233,Воронцова Виктория Валериевна,Женский,1956-12-23,69,высшее,1.0,1,Сотрудник,Полная занятость,Сервис и поддержка,4.6,17.0,Личный,Санкт-Петербург,2016-09-06,,9
2234,Беспалова Вероника Вячеславовна,Женский,1980-09-15,45,высшее,0.0,1,Сотрудник,Полная занятость,Техническое обслуживание,7.7,46.0,Личный,Санкт-Петербург,1955-06-18,2012-06-17,68
2235,Комиссаров Антонин Федосеевич,Мужской,1986-09-12,39,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Финансы,8.1,44.0,Общественный,Санкт-Петербург,2000-01-21,,27
2236,Тимофеева Ксения Петровна,Женский,1978-01-26,47,незаконченное высшее,1.0,1,Линейный менеджер,Полная занятость,Производство,4.4,16.0,Общественный,Санкт-Петербург,1975-08-27,,48
2237,Дмитриева Евгения Васильевна,Женский,1997-08-21,28,высшее,0.0,0,Линейный менеджер,Полная занятость,Бухгалтерия,13.5,84.0,Общественный,Санкт-Петербург,2002-10-27,,26
2238,Мясников Влас Германович,Мужской,1957-04-23,68,высшее,1.0,1,Ведущий специалист,Полная занятость,Сбыт,10.7,51.0,Личный,Санкт-Петербург,2015-12-07,2017-02-22,9
2239,Смирнова Юлия Ждановна,Женский,1977-01-24,48,высшее,1.0,1,Сотрудник,Полная занятость,HR,8.2,86.0,Общественный,Санкт-Петербург,2015-04-23,,13
2240,Попова Оксана Святославовна,Женский,1970-12-20,55,среднее профессиональное,1.0,1,Ведущий специалист,Полная занятость,Техническое обслуживание,11.2,105.0,Личный,Санкт-Петербург,2021-10-01,,7
2241,Красильников Сигизмунд Абрамович,Мужской,1981-06-23,44,незаконченное высшее,1.0,1,Руководитель отдела,Полная занятость,Сбыт,7.7,30.0,Личный,Санкт-Петербург,1984-08-04,,38
2242,Кошелев Семен Данилович,Мужской,1974-02-23,51,высшее,1.0,1,Линейный менеджер,Полная занятость,Техническое обслуживание,7.2,11.0,Личный,Санкт-Петербург,2010-01-02,,12
2243,Рябова Феврония Руслановна,Женский,1978-09-18,47,среднее профессиональное,1.0,0,Сотрудник,Полная занятость,Производство,1.9,1.0,Общественный,Санкт-Петербург,2014-07-21,,8
2244,Панова Надежда Павловна,Женский,1963-02-14,62,высшее,1.0,0,Сотрудник,Полная занятость,Сбыт,,75.0,Смешанный,Санкт-Петербург,2015-04-12,,7
2245,Федорова Фёкла Эльдаровна,Женский,1973-10-22,52,среднее профессиональное,1.0,0,Сотрудник,Полная занятость,Производство,11.8,70.0,Общественный,Санкт-Петербург,2015-08-04,,10
2246,Иванов Иннокентий Елисеевич,Мужской,1976-01-09,49,не указано,0.0,1,Сотрудник,Полная занятость,Сервис и поддержка,12.4,57.0,Личный,Санкт-Петербург,2007-01-13,2011-07-17,16
2247,Орехова Тамара Григорьевна,Женский,1981-10-13,44,высшее,1.0,0,Сотрудник,Временная,Техническое обслуживание,5.4,89.0,Общественный,Санкт-Петербург,1966-02-01,,60
2248,Васильева Евгения Вениаминовна,Женский,1981-06-04,44,высшее,1.0,1,Линейный менеджер,Полная занятость,Безопасность,25.4,114.0,Личный,Санкт-Петербург,2014-12-03,,12
2249,Павлова Любовь Антоновна,Женский,1968-02-12,57,среднее профессиональное,1.0,0,Сотрудник,Полная занятость,HR,24.1,117.0,Общественный,Санкт-Петербург,2014-09-26,,12
2250,Куликова Александра Филипповна,Женский,1990-02-25,35,среднее профессиональное,0.0,0,Ведущий специалист,Полная занятость,Безопасность,7.5,35.0,Общественный,Санкт-Петербург,1992-05-19,,30
2251,Дьячков Эраст Ефимович,Мужской,1980-09-26,45,высшее,1.0,0,Линейный менеджер,Полная занятость,Сервис и поддержка,8.6,54.0,Общественный,Санкт-Петербург,2001-02-22,,25
2252,Суханова Анна Альбертовна,Женский,1991-01-08,34,незаконченное высшее,0.0,0,Сотрудник,Удалённая,Логистика,9.4,18.0,Смешанный,Санкт-Петербург,2002-09-23,,24
2253,Киселева Наина Вячеславовна,Женский,1962-07-05,63,высшее,1.0,1,Линейный менеджер,Полная занятость,Финансы,8.7,29.0,Общественный,Санкт-Петербург,2012-06-20,,11
2254,Сорокин Кондратий Вячеславович,Мужской,1983-11-18,42,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Сбыт,16.4,153.0,Личный,Санкт-Петербург,2019-06-02,,5
2255,Меркушев Ратибор Иосипович,Мужской,1989-07-01,36,высшее,1.0,0,Линейный менеджер,Полная занятость,Логистика,15.5,132.0,Общественный,Санкт-Петербург,2021-04-24,,6
2256,Тетерина Александра Богдановна,Женский,1943-06-19,82,высшее,1.0,1,Сотрудник,Полная занятость,ИТ,1.5,10.0,Общественный,Санкт-Петербург,1968-08-15,,54
2257,Комиссарова Клавдия Леонидовна,Женский,1977-01-09,48,среднее профессиональное,1.0,1,Сотрудник,Удалённая,Производство,3.1,1.0,Общественный,Санкт-Петербург,1969-02-15,,56
2258,Фомина Марина Афанасьевна,Женский,1980-02-09,45,незаконченное высшее,,1,Сотрудник,Полная занятость,Финансы,5.5,30.0,Общественный,Санкт-Петербург,1975-02-27,,47
2259,Мишин Парфен Арсенович,Мужской,1978-08-23,47,высшее,1.0,1,Ведущий специалист,Полная занятость,HR,2.7,1.0,Общественный,Санкт-Петербург,2018-05-02,,10
2260,Калинин Савва Венедиктович,Мужской,1990-06-16,35,среднее профессиональное,1.0,1,Сотрудник,Частичная занятость,Производство,5.8,20.0,Общественный,Санкт-Петербург,1994-05-13,,29
2261,Ильина Ирина Леоновна,Женский,1985-08-03,40,незаконченное высшее,1.0,0,Сотрудник,Полная занятость,ИТ,16.0,80.0,Общественный,Санкт-Петербург,2015-06-10,,7
2262,Назарова Надежда Станиславовна,Женский,1978-08-09,47,высшее,1.0,0,Ведущий специалист,Полная занятость,ИТ,0.0,1.0,Общественный,Санкт-Петербург,2016-04-18,,6
2263,Никитина Евфросиния Юрьевна,Женский,2006-07-04,19,высшее,0.0,0,Сотрудник,Полная занятость,ИТ,10.3,11.0,Общественный,Санкт-Петербург,2021-06-25,,7
2264,Павлов Велимир Афанасьевич,Мужской,1985-02-20,40,высшее,1.0,1,Ведущий специалист,Полная занятость,Производство,2.7,,Личный,Санкт-Петербург,2020-10-17,,3
2265,Трофимова Элеонора Ильинична,Женский,1969-03-12,56,не указано,1.0,1,Ведущий специалист,Полная занятость,Безопасность,10.8,61.0,Личный,Санкт-Петербург,2004-09-07,,22
2266,Котова Элеонора Кузьминична,Женский,1980-12-25,45,высшее,1.0,1,Сотрудник,Полная занятость,Сбыт,8.1,32.0,Общественный,Санкт-Петербург,2019-07-16,,6
2267,Осипова Светлана Филипповна,Женский,2007-05-21,18,высшее,0.0,0,Сотрудник,Полная занятость,Сервис и поддержка,8.6,1.0,Общественный,Санкт-Петербург,2011-08-03,,12
2268,Ефремова Людмила Владимировна,Женский,1993-09-17,32,незаконченное высшее,1.0,0,Сотрудник,Полная занятость,Администрация,11.6,43.0,Личный,Санкт-Петербург,1989-10-15,,38
2269,Горбачева Татьяна Святославовна,Женский,1983-01-12,42,среднее профессиональное,1.0,0,Ведущий специалист,Полная занятость,Бухгалтерия,19.7,84.0,Личный,Санкт-Петербург,2024-07-13,2024-06-18,1
2270,Галкина Полина Святославовна,Женский,1973-02-14,52,не указано,0.0,1,Сотрудник,Удалённая,Производство,42.3,165.0,Общественный,Санкт-Петербург,2023-08-06,,2
2271,Константинов Дмитрий Даниилович,Мужской,1980-07-17,45,не указано,0.0,0,Сотрудник,Полная занятость,Производство,6.4,78.0,Личный,Санкт-Петербург,2018-08-14,,7
2272,Рогова Кира Георгиевна,Женский,1988-04-04,37,высшее,1.0,1,Сотрудник,Полная занятость,HR,6.9,94.0,Личный,Санкт-Петербург,1963-01-16,,63
2273,Смирнов Викторин Адрианович,Мужской,1976-08-08,49,высшее,0.0,0,Ведущий специалист,Полная занятость,Производство,3.8,63.0,Смешанный,Санкт-Петербург,2003-02-13,2010-09-25,25
2274,Абрамов Ярослав Валерианович,Мужской,1994-09-25,31,среднее профессиональное,0.0,0,Линейный менеджер,Полная занятость,Сбыт,10.2,49.0,Общественный,Санкт-Петербург,2007-02-12,,17
2275,Зиновьев Емельян Фёдорович,Мужской,1993-08-06,32,среднее профессиональное,0.0,0,Сотрудник,Полная занятость,Администрация,5.7,38.0,Общественный,Санкт-Петербург,1983-01-05,,45
2276,Тихонова Алина Леоновна,Женский,1965-04-22,60,среднее профессиональное,0.0,1,Сотрудник,Удалённая,Логистика,10.6,45.0,Личный,Санкт-Петербург,2017-07-17,,5
2277,Шестаков Федот Гордеевич,Мужской,1991-12-04,34,среднее профессиональное,1.0,1,Сотрудник,Частичная занятость,Производство,18.8,48.0,Общественный,Санкт-Петербург,2021-12-27,2021-05-06,6
2278,Кузнецова Евпраксия Ильинична,Женский,1987-01-04,38,высшее,1.0,1,Сотрудник,Полная занятость,ИТ,22.6,123.0,Смешанный,Санкт-Петербург,2018-07-09,,5
2279,Сидоров Артем Ефремович,Мужской,1984-11-03,41,высшее,1.0,0,Сотрудник,Полная занятость,Логистика,3.5,32.0,Общественный,Санкт-Петербург,1997-08-21,,26
2280,Петухов Сильвестр Захарьевич,Мужской,1997-04-20,28,высшее,0.0,0,Линейный менеджер,Полная занятость,Производство,5.9,19.0,Личный,Санкт-Петербург,2019-03-18,2020-07-10,8
2281,Комиссаров Аверьян Валентинович,Мужской,1967-11-18,58,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Сбыт,5.8,45.0,Общественный,Санкт-Петербург,2015-02-10,,8
2282,Зимин Мариан Измаилович,Мужской,1976-10-11,49,высшее,1.0,1,Линейный менеджер,Полная занятость,HR,4.2,30.0,Личный,Санкт-Петербург,2012-03-08,,10
2283,Афанасьева Татьяна Юрьевна,Женский,1961-10-26,64,среднее профессиональное,1.0,1,Линейный менеджер,Частичная занятость,Сервис и поддержка,13.1,137.0,Личный,Санкт-Петербург,2012-03-13,,11
2284,Кондратьев Алексей Всеволодович,Мужской,1987-03-24,38,высшее,1.0,0,Линейный менеджер,Полная занятость,Производство,6.1,13.0,Общественный,Санкт-Петербург,2009-01-13,,14
